AT
11.001
9.796
11.008
10.999
10.998
10.08
11.003
12.038
12.056
12.406
11.403
11.402
11.008
10.008
8.637
11.009
12.405
13.317
15.744
15.963
14.182
12.409
11.929
11.504
11.086
10.806
10.801
9.3
9.255
9.778
10.172
10.854
11.435
11.902
11.809
11.659
11.22
10.7
10.175
10.861
12.072
14.465
16.396
16.411
14.221
12.975
12.351
10.271
8.596
6.415
6.422
5.334
7.656
10.927
13.66
15.434
15.963
15.441
12.294
11.343
11.482
11.12
11.003
14.035
15.286
15.395
15.996
15.449
11.95
11.803
10.91
8.932
7.678
7.367
7.302
8.393
9.99
10.737
13.755
15.999
16.594
15.992
15.994
14.156
13.215
12.772
13.391
13.056
15.044
16.485
17.813
17.71
17
15.88
15.32
14.258
13.99
12.853
12.53
12.836
12.896
13.914
15.796
17.313
17.634
16.455
15.311
14.042
13.569
13.25
13.801
15.296
15.799
16.501
17.5
17.273
16.206
15.402
15.13
13.703
13.631
13.318
13.019
12.494
12.534
13.032
15.398
17
17.903
17.099
15.794
15.39
14.439
13.985
13.879
14.697
15.197
15.5
16.522
16.5
15.746
15.114
14.621
13.278
13.453
12.154
12.37
11.772
11.864
12.341
15.093
15.825
15.862
15.496
14.366
14
13.577
12.808
12.643
13.551
13.494
14.691
15.292
14.938
13.921
11.877
11.234
10.444
10.155
9.99
9.056
8.57
9.141
8.803
8.803
9.675
10.405
10.548
10.509
10.902
10.402
10.901
10.903
10.909
10.508
12.505
14.398
14.01
12.619
11.261
12.22
11.609
11.32
10.9
10.725
10.783
10.539
10.617
10.704
10.912
10.971
10.992
10.993
11.003
10.99
7.057
6.97
8.481
9.892
12.99
15.37
15.691
15.364
14.164
13.829
13.298
12.283
13.203
13.13
12.503
12.007
13.983
16.399
18.666
18.077
16.615
15.693
14.274
13.887
13.498
13.112
13.175
15.116
16.983
18.998
19.786
17.449
16.03
15.346
14.946
13.4
11.951
11.526
11.834
12.094
14.056
16.296
17.794
18.041
15.697
14.999
14.495
14.949
14.495
14.487
15.22
15.427
17.313
19.387
19.428
17.363
15.991
15.492
14.467
13.599
12.338
11.801
12.975
13.069
14.092
16.318
18.567
18.603
17.228
15.996
15.694
14.721
14.336
14.49
14.684
15.263
16.469
18.478
17.01
16.764
14.499
14.496
13.081
13.053
13.263
13.343
12.693
12.26
13.609
16.109
17.645
16.386
15.697
15.299
15.595
14.841
14.554
15.456
15
15.314
16.932
19.156
18.668
16.715
15.993
15.294
13.692
14.166
13.311
13.302
13.219
13.179
13.791
16.219
18.703
18.11
15.998
16.676
15.497
14.637
14.491
14.503
14.248
14.731
15.787
16.5
16
14.7
12.446
14.153
12.317
11.991
11.006
10.71
11.002
11.007
11.264
11.974
14.69
14.596
14.004
11.607
11.608
10.863
9.856
10.034
10.637
11.61
14
15.492
15.759
14.7
12.849
12.684
11.605
11.588
11.192
11.292
11.306
11.338
11.411
11.377
11.55
11.471
11.608
11.61
11.606
11.385
11.251
11.199
11.817
13.41
14.514
16.303
15.494
15.9
15.492
14.599
13.664
14.054
13.022
12.772
12.582
12.665
13.887
15.98
18.5
21.709
18.835
17.026
16.084
14.939
14.455
14.361
14.677
15.207
16.163
18.454
18.12
15.401
13.67
12.698
11.665
12.26
11.952
11.607
11.606
12.441
13.958
15.491
16.296
15.296
16
14.494
13.781
11.616
12.309
12.146
14.333
14.399
15.096
16
14.391
15.348
14.081
12.59
11.896
11.835
11.509
11.423
11.1
11.1
11.823
14.068
15.853
17.31
16.296
15.279
14.398
13.68
13.593
13.693
14.081
14.44
15.299
16.689
17.002
15.377
13.727
13.072
11.9
11.366
11.139
11.102
10.938
11.122
11.302
13.746
15.131
15.801
15.093
14.157
13.114
12.147
11.596
11.6
12.225
12.65
14.153
14.995
14.764
14.06
12.819
12.382
10.97
10.289
10.068
9.906
9.884
9.909
10.5
11.981
13.713
14.091
13.661
13.189
12.51
11.624
11.238
11.622
11.754
11.769
13.392
14.092
14.081
11.766
11.122
10.809
9.65
8.552
8.212
8.335
8.72
9.355
10.077
11.076
11.575
11.7
10.403
10.36
8.784
8.394
7.51
7.998
8.471
10.252
13.043
14.727
14.498
13.242
11.996
12.32
11.366
12.539
10.509
10.408
9.448
9.616
9.584
9.544
9.381
9.112
9.651
9.005
8.617
8.29
6.923
7
7.49
8.505
10.509
13.075
14.104
12.997
10.746
9.595
8.846
9.006
7.105
3.719
4.734
8.66
13.273
13.994
14.156
13.691
13.043
10.007
8.887
8.503
10.007
10.941
11.568
13.698
14.244
13.772
12.93
11.997
8.503
3.545
2.332
0.957
0.484
0.469
0.404
0.695
6.704
12.558
13.699
12.93
10
7.845
6.08
9.51
9.004
9.003
9.526
12.85
13.917
14.996
16.643
15.197
13.695
13.01
11.632
11.2
10.976
10.792
10.689
10.721
12.168
14.306
16
14.792
12.658
11.919
10.943
9.994
9.928
10.2
10.736
12.2
15.08
18.23
19.916
17.055
14.736
13.935
12.763
11.739
10.76
10.38
10
9.807
10.385
13.008
14.235
13.803
11.712
10.32
9.173
8.657
8.154
8.487
8.941
11.461
13.87
13.796
13.604
12.2
10.813
9.553
8.206
6.683
6.027
5.564
6.352
6.553
8.159
10.559
11.668
10.852
9.209
8.802
7.998
7.566
7.405
8.805
9.903
10.954
12.761
13.685
13.502
12.991
11.089
10.709
10.225
10.767
10.025
9.714
9.5
9.618
9.98
10.35
10.543
9.989
10.209
9.64
9.084
8.406
8.042
8.752
9.208
10.443
13.074
15.695
16.954
14.415
13.292
12.995
11.846
11.003
10.6
9.96
9.918
9.874
10.336
10
10.245
10.144
10.226
9.94
9.837
9.696
9.404
9.501
9.867
10.609
13.216
14.5
15.291
14.471
13.527
13.29
13
12.4
11.494
11.306
11.018
11.025
11.64
13.577
14.843
14.851
13.756
12.275
11.579
10.507
10.11
10.332
10.629
11.591
13.719
15.127
16.547
15.236
13.549
12.75
11.704
12.079
11.228
11.156
10.865
11
11.821
13.184
14.687
14.519
12.993
11.574
10.929
10.572
10.378
10.292
10.367
12.564
12.093
13.804
14.784
13.407
12.394
11.893
10.099
9.648
9.483
9.01
9.006
9.565
10.808
12.31
12.499
12.35
11.197
9.002
9.006
9.001
8.901
8.902
10.003
10.806
12.154
13.49
14.069
12.899
11.437
10.899
10.491
9.008
8.971
8.869
8.908
9.994
11.042
11.888
12.21
11.309
8.966
7.856
8.604
8.605
8.606
8.908
9.163
11.325
12.791
13.744
14.47
12.494
11.194
11
9.008
8.604
8.305
8.504
8.308
8.604
9.239
10.716
11.197
9.815
8.003
6.81
8.002
8
7.406
8.002
8.603
8.607
9.995
11.094
11.623
9.995
8.301
7.62
6.49
4.488
2.365
1.021
0.445
0.509
0.951
1.603
4.098
5.006
3.391
2.751
1.519
0.473
0.004
0.311
0.222
1.243
5.155
7.471
8.093
6.39
5.209
4.847
4.218
4.531
4.019
4.264
4.363
4.369
6.349
7.309
9.561
7.704
7.307
7.137
8.993
7.71
5.684
5.224
4.835
7.709
10.665
11.786
11.259
10.463
9.942
9.464
9.6
9.337
8.748
8.399
8.49
9.381
11.5
14.299
15.05
12.6
10.347
8.769
8.134
7.799
6.021
5.884
5.827
7.982
10.37
12.997
13.525
12.048
11.003
9.765
9.172
9.166
9.085
9.191
9.417
10.13
12.992
15.852
13.496
10.115
9.005
10.192
10.357
9.907
9.83
9.845
9.563
10.859
13.687
16.098
16.07
13.302
12.713
11.151
9.776
9.512
9.749
9.893
9.821
9.92
11.704
14.413
15.2
14.417
13.066
11.947
11.103
10.56
10.155
10.494
11
12.631
14.305
15.136
13.66
11.492
10.99
9.48
8.971
8.703
8.303
7.877
8.507
8.805
10.983
12.951
12.93
11
9.066
8.809
9.078
9.131
11.163
11.691
12.492
11.797
12.496
13.199
12.599
10.328
10.395
9.076
6.513
6.49
5.71
4.862
6.438
7.5
10.964
13.62
14.295
13.667
13.184
12.5
10.875
10.397
9.68
10.081
11.153
9.932
11.974
12.51
12.279
9.883
8.673
8
8.219
6.39
5.384
4.005
3.739
3.75
3.557
5.312
6.23
6.24
4.998
4.609
4.153
3.965
3.415
3.667
4.204
5.4
8.634
9.14
8.768
7.771
8.028
6.704
7.108
6.178
5.851
6.046
5.851
6.046
5.872
7.008
7.555
6.609
5.291
5.414
4.943
2.859
1.525
1.665
3.162
4.174
10.041
13
12.991
12.098
11.42
10.929
9.326
9.64
9.385
9.309
10.043
11.007
13.796
16.461
13.206
12.487
10.711
9.308
8.29
7.945
7.121
7.891
8.2
10.035
13.377
15.811
14.128
13
12.994
11.312
11.085
10.959
10.844
10.782
11.08
12.191
14.21
17.626
14.651
13.114
11.589
11.202
11.027
10.812
10.731
10.871
11.273
12.2
14.71
18
17.732
15.314
14
12.967
12.656
11.741
11.917
11.785
12.393
13.337
16.295
20.56
16.711
13.507
12.303
11.608
11.34
11.351
11.355
11.404
11.743
13.549
15.645
19.956
19.145
16.498
15.139
13.913
13.554
12.412
12
11.533
11.485
12.491
14.251
16.163
15.013
12.997
11.745
10.99
10.772
10.703
10.792
11.258
10.987
12.273
14
14.664
14.555
13.196
12.322
11.11
10.524
10.2
10.106
10.126
10.302
10.815
11.04
12.593
12.818
12.454
12.395
12.188
10.933
10.301
10.285
11.135
11.093
11.535
13
13.993
14.197
13.754
13.741
13.295
12.431
11.399
11.447
11.075
11.078
11.216
11.503
12.935
13.358
13.001
11.997
10.69
10.065
9.705
9.31
9.374
10.007
10.735
12.19
13.501
13.897
13.731
13.49
12.698
12.799
11.786
11.983
11.799
11.824
11.786
12
11.89
12.298
11.221
10
8.7
8.196
6.001
5.5
5.6
7.4
8.635
11.52
12.997
13.346
12.639
11.5
10.694
9.821
8.185
7.814
7.19
7
7.296
8
7.921
7.1
5.558
2.964
4.278
1.722
0.26
1.082
0.813
0.765
2.129
9.304
11.326
12.37
12.143
11.816
9.556
5.175
0.354
0.166
0.109
0.615
9.903
13.193
13.5
13.194
13.003
13.591
13.491
13.198
13.199
13.192
13.192
13.008
11.023
13.08
16.246
16.538
14.139
13.08
11.1
9.766
8.649
8.123
7.964
8.115
10.35
13.494
14.081
13.641
13.199
12
11.156
10.075
9.736
9.762
9.707
10.034
11.008
13.244
14.907
14.112
12.468
10.93
9.795
9.723
8.509
8.315
7.286
8.116
9.478
12.923
13.51
14.423
13.226
12.343
10.798
10.889
11.247
10.897
11.54
11.023
12.373
13.798
17.078
18.016
16.006
13.928
13.098
11.809
11.28
11.654
11.28
11.314
12.74
14.474
17.159
16.804
15.101
13.224
11.999
10.749
10.487
10.558
10.715
10.424
11.658
13.816
14.637
15.141
13.798
13.292
12.029
12.39
11.2
11.438
10.8
10.514
10.355
10.556
10.485
10.621
10.192
9.853
9.393
8.784
9.204
8.847
8.172
9.997
9.881
11.266
13.279
13.451
12.78
12.771
11.93
11.155
10.349
10.268
10.109
10.263
10.35
10.35
10.337
11.043
11.468
11.104
10.783
10.405
9.816
9.48
9.434
9.612
10.106
11.521
13.288
14
13.5
12.997
12.535
11.475
11.114
10.896
10.771
11
11.025
13.206
16.688
18.641
15.536
13.149
11.663
10.489
10.469
9.8
9.946
9.673
10.099
12.233
14.361
14.278
13.425
12.282
10.916
10.531
10.207
10.11
10.129
10.055
10.127
12.7
14.027
15.488
13.399
10.621
10.794
10.787
10.107
9.745
10.053
10.105
9.627
10.821
13.046
13.51
11.696
10.645
9.835
10.384
9.754
9.992
9.895
10.133
10.587
13
13.992
13.928
11.883
9.82
9.397
8.5
7.226
7.502
4.492
7.606
9.16
11.542
12.19
12.457
12.282
10.99
10.166
10.019
9.435
9.676
9.498
9.718
10.278
12.797
14.448
14.471
13.01
10.797
9.694
9.423
8.961
8.872
8.702
9.209
10.376
12.899
13.687
13.854
12.899
12.993
10.734
10.077
9.325
8.081
8.644
8.999
9.006
12.248
13.407
12.987
9.227
7.799
8.391
7.376
6.785
6.639
6.613
7.505
9.943
12.514
14.241
15.024
13.032
12.622
9.49
10.612
9.686
9.582
9.302
9.13
9.6
9.982
10.39
10.224
9.129
7.667
5.204
3.242
1.677
1.11
3.405
7.668
9.5
11.297
12.991
12.552
12.7
10.633
10.134
10.572
9.744
9.504
8.946
8.668
8.89
9.004
9.399
9.33
8.756
8.235
4.818
3.535
0.997
0.487
3.472
6.417
10.084
12.382
13.398
13.332
12.502
11.695
11.006
8.77
8.358
8.209
7.64
7.508
8.655
11.46
13.38
13.5
12.692
11.081
10.801
9.81
9.494
8.707
8.5
9.527
10.531
11.846
13.457
13.597
13.316
12.186
10.561
9.955
9.607
9.421
9.187
9.174
9.733
12.16
13.41
13.493
10.976
9.788
8.911
8.508
8.101
7.357
7.376
8.188
9.232
11.109
13.212
14.416
12.799
12.795
10.692
9.863
9.289
9.397
9.125
9.333
10.059
12.516
13.991
12.582
9.861
9.143
9.934
9.077
9.224
9.364
9.285
9.82
11.258
12.795
14.811
15.497
14.54
12.79
12.028
10.711
10.005
9.757
9.614
9.718
10.663
12.491
14.256
13.05
10.942
9.456
9.278
9.219
9.003
9.063
9.225
9.462
10.182
12.421
14.821
15.281
13.748
12.399
10.099
10.203
9.297
9.035
9.146
9.28
9.585
11.343
12.372
12.657
12.031
11.283
10.586
10.174
9.28
8.967
8.809
9.056
9.911
11.521
12.29
12.915
12.434
11.671
10.548
11.559
10.856
10.61
10.5
10.124
10.275
10.324
10.94
11.564
10.661
10.359
9.288
8.223
7.965
6.62
6.905
8
8.5
10.01
11.794
11.802
12
11.557
11
9.928
9.109
8.838
8.556
8.409
8.652
8.567
8.2
7.5
5.003
2.77
1.044
0.886
0.113
0.088
0.126
1.4
7.057
10.467
11.8
12.104
12.22
11.712
10.871
10.99
9.99
9.549
8.998
8.738
8.8
8.725
8.646
7.315
7.501
5.024
4.5
4.256
3.366
2.993
4.09
7.071
8.507
11.004
11.948
12.234
12.15
11.79
11.104
9.848
8.56
8.33
8.09
8.122
9.039
11.106
12.862
13.671
12.32
11.666
10.896
9.846
9.276
8.632
8.197
8.72
9.443
11.738
13
14.286
13.369
12.402
11.613
10.765
10.263
10.097
9.78
9.889
10.847
12.245
13.195
12.51
11.01
9.116
8.416
7.71
7.418
6.812
6.859
7.901
9.626
11.909
13.471
15.994
13.058
11.695
10.914
9.778
9.26
9.174
9.242
9.259
10.283
11.846
12.966
11.99
10.442
9
7.96
7.304
6.689
5.972
7.389
7.901
9.251
11.132
11.783
11.693
11.464
10.872
9.611
9.15
8.18
7.849
7.951
7.849
8.752
10.122
11.375
11.07
9.852
9.17
8.367
8.02
7.595
7.89
8.108
9.116
9.964
11.28
12.054
12.744
12.631
11.556
10.357
10.671
9.962
9.571
9.17
8.993
9.17
9.72
9.902
9.513
9.328
8.253
7.442
7.116
5.576
5
6.316
7.464
9.03
10.249
10.782
11.168
10.871
10.312
9.238
9.579
8.617
8.266
8.351
8.294
8.407
8.314
8.2
7.587
6.76
4.352
2.095
1.851
1.426
0.722
1.544
5.662
7.631
9.494
10.011
10.194
10.646
10.121
9.694
8.856
8.438
8.397
8.316
8.409
9.091
10.277
11.59
11.097
10.001
9.183
8.164
8.123
7.549
7.409
7.8
8.401
9.705
10.905
12.843
11.506
12.199
11.19
9.938
9.596
8.752
8.46
8.417
8.525
9.245
11.158
12.1
11.788
10.483
8.091
8.502
8
8.28
8.009
8.05
8.444
10.006
11.573
11.597
11.196
10.969
10.467
8.993
9.575
9.023
8.838
8.619
8.748
8.873
10.501
11.709
13.125
11.365
10.006
9.719
9.217
9.653
9.502
9.88
10.01
10.999
11.899
13.406
11.995
12.9
11.457
11.096
10
9.694
9.6
9.532
9.517
10.24
11.757
14.74
16.312
11.721
11.254
11
10.897
9.917
9.867
10.896
11.165
11.391
12.289
14.017
11.398
11.528
11.399
10.166
9.853
9.055
8.984
9
9.08
9.876
11.395
12.843
13.692
11.43
10.904
10.882
9.823
8.908
8.363
8.469
8.145
9.386
10.774
12.107
12.152
11.683
10.425
9.794
10.491
9.966
9.489
9.646
9.772
9.993
9.626
9.318
9.447
8.908
7.418
3.53
2.495
1.663
0.653
0.617
2.772
7.581
9.951
11.08
11.848
11.413
10.988
10.493
10.237
9.818
9.43
8.508
8.598
9.026
8.133
7.387
7.569
5.49
2.509
1.389
0.973
0.185
0.016
0.178
2.862
7.792
10.234
11.265
12.401
12.363
11.617
10.6
11.192
10.088
10.058
10.103
10.015
11.492
14.002
16
14.596
12.344
11.146
10.609
10.183
9.667
9.406
9.71
9.802
10.253
11.472
12.59
13.3
12.503
11.219
9.596
7.896
7.31
7.001
6.356
6.59
7.4
10.15
11.549
11.954
10.528
8.363
8.013
7.668
7.505
6.195
6.629
7.5
8.738
9.43
11.182
11.784
10.992
10.612
9.723
7.765
7.108
7.108
7
7.252
7.983
10.493
10.693
10.697
9.443
7.773
7.101
3.778
2.705
2.159
2.154
5.491
7.909
10.153
11.526
12.51
12.51
11.1
10.214
10.059
8.533
8.924
8.393
8.322
8.98
9.8
8.965
9.008
8.034
7.206
6.503
6.287
4.352
2.941
4.308
7.156
8.426
9.702
10.595
11.002
11.431
10.961
9.876
9.302
8.32
8.023
7.703
8.307
9.774
10.671
10.897
10.6
9.389
7.037
6.056
6.091
5.777
5.792
6.363
6.999
8.524
10.396
10.8
10.895
10.897
9.979
8.578
7.874
7.4
6.807
6.527
6.452
6.472
6.208
6.246
5.976
4.004
0.486
0.11
0.137
0.03
-0.007
0
0.132
2.594
5.368
7.844
8.769
8.106
7.86
7.302
5.22
4.004
3.388
2.877
2.995
2.826
3.079
2.755
2
0.214
0
-0.034
-0.422
-2.195
-2.267
-1.555
-0.041
0.222
4.134
8.549
9.087
9.1
8.994
8.35
8.829
8.006
7.831
7.78
8.1
9.717
11.295
12
11.342
10.431
9.027
7.839
6.838
6.506
6.806
7.259
8.218
9.665
10.387
13.557
14.843
12.32
10.859
10.096
9.096
7.716
7.545
6.765
6.545
8.072
10.134
10.492
10.1
9.187
8.301
7.256
5.266
5.441
4.49
4.863
6.207
7.781
8.5
9.893
9.893
11.113
10.292
9.768
8.3
7.609
7.513
7.588
7.634
8.499
10.673
11.493
10.966
9.894
8.592
8.1
8.058
8.116
7.521
8.422
9.073
10.015
10.594
13.687
17.024
14.562
11
10.474
10.088
9.294
8.878
8.562
8.748
9.498
11.51
12.242
10.4
8.335
7.085
5.507
4.1
1.764
4.525
3.714
5.836
7.217
9.115
11.304
12.875
11.688
10.214
9.094
8.811
7.64
7.451
7.359
7.675
8.418
10
10.424
9.898
7.989
5.496
3.207
2.001
0.788
0.832
2.43
3.119
5.905
8.493
10.295
11.287
10.296
9.95
9.25
8.6
8.191
8.473
8.304
8.193
7.926
8.27
8.299
7.261
5.506
1.637
0.145
0
-0.494
-0.506
0.005
0.226
5.508
8.485
9.509
10.294
10.933
9.983
9.471
8.709
8.4
8.192
7.787
7.786
7.3
6.63
5.705
3.68
0
-0.325
